abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
0.29598508660282075,10.316484398197241,3.0,0.0008131458423154416,180.3546692298341,0.0353886224329471,0.028343492659568807,0.0283570569008588,0.0216007824055849,0.0027503580392649433,7.564469344149303e-06,0.9559052568848001,364.0008594594619,0.01506849315068493,0.028265262022614403,182.5,144.9862716028151,0.9993562486743118,0.0027397260273972603,1.8514424710013178,0.02918409442063411,0.0,0.7966835031047815,0.0035843086661770003,0.08212386066506738,0.1726027397260274,0.9457973995064753,0.3917808219178082,29.19150170949679,-0.19973674150993243,0.0021598279020846223,0.001347698284796266,2.8691556468442313e-05,0.0017796189834674014,0.0005723545327782995,-2.3843398825698983e-05,0.0,10.121191337787543,0.8481070475165012,50.0,16.0,1.0182886219781855,0.013787840027362202,51.0,0.23287671232876714,0.02847662278935443,0.24910292673012455,-2.215033009353225e-06,0.07205705066463183,-8.153516596870917,-1148.1563764765588,0.7981161479136735,5.362381114703725,50.0,0.3917808219178082,0.0,1.8519078141783287,-0.046241569136004586,0.12688575359884252,0.5931237105187706,1.174502320566436e-05,0.49056217566584087,0.0016081649674932125,0.006700262752935857,2.122624094995534,0.006479872334900175,4.764035185614169e-05,0.0
