abs_energy,auc,autocorr,average_power,calc_centroid,calc_max,calc_mean,calc_median,calc_min,calc_std,calc_var,dfa,distance,ecdf,ecdf_percentile,ecdf_percentile_count,ecdf_slope,entropy,fundamental_frequency,higuchi_fractal_dimension,hist_mode,human_range_energy,hurst_exponent,interq_range,kurtosis,lempel_ziv,lpcc,max_frequency,max_power_spectrum,maximum_fractal_length,mean_abs_deviation,mean_abs_diff,mean_diff,median_abs_deviation,median_abs_diff,median_diff,median_frequency,mfcc,mse,negative_turning,neighbourhood_peaks,petrosian_fractal_dimension,pk_pk_distance,positive_turning,power_bandwidth,rms,skewness,slope,spectral_centroid,spectral_decrease,spectral_distance,spectral_entropy,spectral_kurtosis,spectral_positive_turning,spectral_roll_off,spectral_roll_on,spectral_skewness,spectral_slope,spectral_spread,spectral_variation,spectrogram_mean_coeff,sum_abs_diff,wavelet_abs_mean,wavelet_energy,wavelet_entropy,wavelet_std,wavelet_var,zero_cross
1.89232385571644e-05,0.0581756656589543,2.0,5.1986919113089015e-08,201.28742152585693,0.0006366936140693,3.2502847595211345e-05,3.626829129643738e-05,-0.0005919724353589,0.00022536205114418253,5.078805409591315e-08,0.9288288127953925,364.0000094961773,0.01506849315068493,2.248368400615e-05,182.5,1691.7807412822842,1.0000000000000002,0.005479452054794521,1.8805824051947024,8.379389182660993e-05,0.0,0.8242332694546476,0.0003138247746391,-0.13999681203900183,0.18904109589041096,0.1649177302898597,0.4547945205479452,27.385848260944847,-1.1843215580415747,0.00018207506063841805,0.00015119092432824382,-1.131167019783557e-06,0.0001610039616934626,8.247462574214343e-05,-4.341891326449996e-06,0.16712328767123288,28.275145149684004,1.3274828860823467,66.0,17.0,1.0232662962752737,0.0012286660494282,65.0,0.36712328767123287,0.00022769384971428342,-0.02012205439513259,1.166262802926969e-07,0.19328274289674768,-0.051048331507523755,-13.906635280211223,0.8669201229986357,1.9188391899867567,53.0,0.4547945205479452,0.010958904109589041,0.4056985330315923,-0.014617238134885226,0.14625401430295268,0.15400490966507907,8.342241394402574e-08,0.05503349645548075,1.1017954598003614e-06,0.0003278908603896288,2.154088204636775,0.00032788830836605977,1.1419063573529084e-07,103.0
